# Classified differences between EspBle's public API and this library's.
# Regenerate the row set with tools/gen_api_parity.py, then fill in every
# reason and note by hand. tests/unit/api_parity fails on any row with
# reason TODO, any unlisted difference, and any listed row that no longer
# differs.
#
# side	symbol	reason	note
# side   espble_only    | bluedroid_only
# side   espble_value_only | bluedroid_value_only | value_mismatch
#        (a *Name() mapping, as function/EnumConstant)
# reason backend (a Bluedroid or radio constraint)
#        classic (a Bluetooth Classic extension EspBle does not have)
#        planned (not implemented yet; the note says where it is tracked)
espble_only	EspBle::onPhyUpdated/1	backend	Bluetooth 4.2 LE radio: no LE 2M or Coded PHY to select or report
espble_only	EspBle::setAutoReconnect/1	planned	library-level feature, not a backend limit; examples/Gatt/Basics/AutoReconnectClient shows the manual pattern
espble_only	EspBle::updatePhy/3	backend	Bluetooth 4.2 LE radio: no LE 2M or Coded PHY to select or report
espble_only	EspBleConfig::persistentSubscriptions	planned	library-level feature, not a backend limit; examples/Gatt/Basics/AutoReconnectClient shows the manual pattern
espble_only	EspBleConnection::rxPhy	backend	Bluetooth 4.2 LE radio: no LE 2M or Coded PHY to select or report
espble_only	EspBleConnection::txPhy	backend	Bluetooth 4.2 LE radio: no LE 2M or Coded PHY to select or report
espble_only	EspBleHidConsumerControlEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidConsumerControlEvent::pressed	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidConsumerControlEvent::released	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidConsumerControlEvent::usage	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::MaxReports	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::ReportCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::addFeatureReport/2	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::addInputReport/2	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::addOutputReport/2	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::configure/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::configure/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::configured/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::onFeatureReport/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::onOutputReport/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::ready/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::sendInput/3	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidCustom::setReportMap/2	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::bitOffset	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::bitSize	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::flags	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::logicalMax	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::logicalMin	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::reportId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::usage	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::usagePage	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidFieldValue::value	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidGamepadEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidGamepadEvent::changed	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidGamepadEvent::fieldCount	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidGamepadEvent::fields	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::ConsumerControlCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::DiscoveryCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::GamepadCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::KeyboardCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::MaxListenersPerEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::MouseCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::StateCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::SystemControlCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::VendorInputCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addConsumerControlListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addDiscoveredListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addGamepadListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addKeyboardListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addKeyboardStateListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addMouseListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addSystemControlListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::addVendorInputListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::autoRediscover/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::discover/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::droppedEventCount/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::invalidInputReportCount/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::keyboardLayout/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onConsumerControl/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onDiscovered/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onGamepad/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onKeyboard/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onKeyboardState/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onMouse/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onSystemControl/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::onVendorInput/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::ready/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::removeListener/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::sendVendorFeature/3	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::sendVendorOutput/3	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::setAutoRediscover/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::setKeyboardLayout/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::setKeyboardLeds/4	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::setKeyboardLeds/5	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidHost::setKeyboardLeds/6	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::ascii	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::capsLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::compose	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::kana	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::modifiers	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::numLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::pressed	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::released	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::scrollLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::unicode	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardEvent::usage	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::batteryLevel	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::connectionId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::countryCode	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::detail	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::error	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::hasBatteryLevel	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::hasCountryCode	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::hasOutputReport	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::reportId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardHostDiscovery::success	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::BitmapSize	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::bitmap	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::capsLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::changedBitmap	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::compose	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::connectionId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::kana	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::modifiers	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::numLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::reportId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidKeyboardState::scrollLock	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::buttons	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::buttonsChanged	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::moved	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::previousButtons	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::wheel	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::x	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidMouseEvent::y	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidReport	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidReport::connectionId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidReport::rawData	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidReport::rawLength	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidReport::reportId	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidSystemControlEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidSystemControlEvent::pressed	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidSystemControlEvent::released	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidSystemControlEvent::usage	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::ReportCallback	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::configure/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::configure/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::configured/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::onFeatureReport/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::onOutputReport/1	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::ready/0	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendor::sendInput/2	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorConfig	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorConfig::reportSize	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorInputEvent	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorReport	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorReport::data	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorReport::length	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
espble_only	EspBleHidVendorReport::reportType	planned	HID over GATT / BLE MIDI; docs/PROFILE_BRIDGE_ROADMAP.ja.md Phase 1
bluedroid_only	EspBle::capabilities/0	classic	compile-time snapshot of which Bluetooth Classic features this build has
bluedroid_only	EspBle::classic/0	classic	entry point for every Bluetooth Classic profile; EspBle is BLE only
bluedroid_only	EspBleConfig::classicSecurity	classic	Secure Simple Pairing configuration for Classic, a separate bond store from the BLE one in EspBleConfig::security
bluedroid_only	EspBluedroidA2dpCodec	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::blockLength	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::channelCount	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::channelMode	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::codec	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::maxBitpool	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::minBitpool	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::sampleRate	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpCodecConfig::subbands	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpConnectionFailure	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpConnectionFailure::detail	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpConnectionFailure::error	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpConnectionFailure::peerAddress	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpConnectionFailure::role	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpPcmData	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpPcmData::data	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpPcmData::format	classic	Bluetooth Classic extension; EspBle is BLE only
bluedroid_only	EspBluedroidA2dpPcmData::length	classic	Bluetooth Classic extension; EspBle is BLE only
